"","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","label"
"3986","73ucpKq91TuejrLHgzDNHK",0.579,0.738,10,-5.711,1,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,202907,1
"3987","2MUZpKO4mbYKMfBf3YkwRF",0.65,0.942,11,-4.751,1,0.0692,0.0162,0,0.149,0.8,126.009,229880,1
"3988","3HUfefdHMypjdHiJ6tWsSL",0.579,0.798,11,-4.182,1,0.032,0.00997,0,0.0416,0.866,89.985,172893,1
"3989","4JaLkM90MJutDAl5jD9BZX",0.558,0.916,1,-3.145,0,0.0839,0.0278,0,0.0296,0.85,142.984,199720,1
"3990","5RmIP2OglmIOvsOxrE43Xw",0.556,0.764,0,-5.054,1,0.0503,0.115,0,0.203,0.465,122.84,225747,1
"3991","66qlqxhEMpSHOzjRK4il0b",0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,1
"3992","4vp2J1l5RD4gMZwGFLfRAu",0.741,0.748,0,-6.299,1,0.0264,0.0823,0,0.34,0.6,127.965,289133,1
"3993","3xrn9i8zhNZsTtcoWgQEAd",0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,188960,1
"3994","1V6p2YnAykabKKB8SdvHB2",0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,1
"3995","02SjT88MukDOa9KuuRuODY",0.561,0.936,5,-5.409,1,0.0613,0.00185,0,0.102,0.594,103.055,276773,1
"3996","38DgNqC7TQkZ3Ih5Vz6K0Q",0.782,0.573,7,-6.558,1,0.0382,0.0106,2.82e-06,0.107,0.658,120.005,193853,1
"3997","7HW01sQy5UOxyezzZg98nd",0.584,0.735,0,-3.215,1,0.0481,0.0495,4.03e-05,0.141,0.557,127.009,278480,1
"3998","2oU2zHKUhLGET5q4Uu8eJL",0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130,241667,1
"3999","7cLbLCsZWEdYXwvzDsaySa",0.427,0.712,5,-4.173,0,0.0479,0.00402,2.53e-06,0.27,0.599,126.523,208539,1
"4000","45Kjnx7XdqcpXVb4OGFyLz",0.605,0.952,1,-2.017,0,0.0806,0.00952,2.13e-05,0.0972,0.81,170.975,138353,1
"4001","0XXdTxYJB3QjexRMy4VvbE",0.777,0.713,6,-3.902,1,0.0367,0.161,0,0.212,0.834,106.978,267817,1
"4002","1BJiMjBKvlsKa0NRLcMTuY",0.518,0.904,8,-2.989,1,0.0544,0.00419,0.000395,0.101,0.419,147.071,211429,1
"4003","1v0aDPcrSR1ZNzV5tq4OZY",0.628,0.826,5,-4.138,1,0.0424,0.212,0,0.15,0.703,104.988,197625,1
"4004","68WuMES5ERUVB3PVANAfSM",0.65,0.733,5,-11.861,0,0.0369,0.228,0.435,0.136,0.652,148.805,211627,1
"4005","7mKqcUUbdknfXdDAM4lL0Q",0.67,0.729,2,-5.491,1,0.0516,0.211,0.000516,0.39,0.663,105.138,167637,1
"4006","66L29VdQIdaAK66cNRPdv3",0.541,0.793,2,-4.294,1,0.0431,0.286,3.19e-06,0.496,0.325,90.054,210812,1
"4007","6HmyScobHMegeZmazHIOPD",0.565,0.758,4,-9.581,1,0.0384,0.0601,0.219,0.238,0.658,128.002,290369,1
"4008","2fBEeEGdMc42GgFZb01OUp",0.551,0.658,9,-6.689,1,0.0648,0.457,0,0.326,0.766,179.822,179773,1
"4009","1uNH7kknB8MVkmh6FfDb6W",0.415,0.95,4,-4.676,1,0.0621,0.00126,3.86e-05,0.133,0.552,160.017,194288,1
"4010","2KdwPHWJSS3h7b19AG8J4O",0.487,0.874,4,-6.797,1,0.0463,0.0533,0.00604,0.109,0.734,175.038,171213,1
"4011","6MDijuuArPJv1vbp7K1x3f",0.688,0.847,10,-3.238,0,0.0508,0.04,2.81e-06,0.598,0.453,93.979,212147,1
"4012","1DkuMdtmbHGjvVZu6Ogp1Y",0.527,0.817,11,-8.059,1,0.0712,0.0297,0.000111,0.0997,0.693,177.04,218980,1
"4013","0c9jfZf7kDbguXFbTWlGso",0.676,0.722,11,-6.478,1,0.0235,0.0741,0.000171,0.154,0.651,89.959,186520,1
"4014","1Q3t9fWvHUXKsMmpD2XpUu",0.549,0.789,5,-6.071,1,0.0313,0.0178,6.68e-05,0.059,0.715,136.125,214387,1
"4015","3b86Z409qQkLVjLBpjb5a8",0.542,0.881,11,-6.069,0,0.0427,0.00328,3.33e-06,0.35,0.727,102.005,236970,1
"4016","3qmRBvtQ7Hl1gJOKd7m41d",0.232,0.94,10,-4.586,0,0.0672,0.000914,0.000529,0.193,0.578,200.169,230120,1
"4017","5PPkLXDOCwFKQCGV2YAlPk",0.744,0.592,8,-8.247,1,0.346,0.104,7.26e-05,0.339,0.67,96.029,203047,1
"4018","2RirF8lLn3Fudea4pYo9Ll",0.652,0.697,2,-7.116,1,0.0496,0.499,0,0.163,0.82,120.008,198346,1
"4019","5sCvipEhpAhVhu3K6kzm1P",0.607,0.708,9,-7.428,1,0.0539,0.377,0,0.294,0.551,97.005,163690,1
"4020","60yb8guJjcKoDYFJvx3s29",0.62,0.933,10,-3.623,0,0.0296,0.026,1.06e-06,0.102,0.948,135.065,174144,1
"4021","3FtYbEfBqAlGO46NUDQSAt",0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640,1
"4022","1wEGC4rKMOyq1OD1V0WP3Z",0.543,0.946,5,-3.888,1,0.0391,0.000459,0.000259,0.108,0.221,116.515,159853,1
"4023","6I22JON92m0JSrF5Nh9Gba",0.534,0.793,1,-6.857,1,0.0301,0.0554,1.04e-05,0.0931,0.418,161.027,198983,1
"4024","69jelm2vQkAKAXkYY0dVXG",0.564,0.884,7,-4.83,1,0.0319,0.001,0.00789,0.0669,0.936,130.041,215825,1
"4025","3SPVZJzf1Hs30rB6yXVf2y",0.379,0.879,1,-4.336,0,0.0363,0.0421,0.00435,0.146,0.375,102.021,211453,1
"4026","6RjTGIyfSUuDM2rZ2yktTs",0.531,0.84,10,-6.214,1,0.0378,0.00929,0.000235,0.098,0.745,139.953,216507,1
"4027","09zN9QBOHe8795UVOvEtnt",0.497,0.742,7,-6.353,0,0.0291,0.00132,0.0395,0.0522,0.209,90.994,235733,1
"4028","07uCl6vXcwr0PJL7oJgfFN",0.69,0.742,6,-6.521,0,0.0411,0.15,0.00142,0.157,0.655,124.026,197729,1
"4029","1y6Xxq1zjfgiMI21MLCFEa",0.597,0.706,0,-7.005,1,0.0669,0.00916,2.89e-05,0.0497,0.115,120.034,231893,1
"4030","56x4dLI5W9PEjV7NSxdCEv",0.715,0.93,8,-3.637,1,0.0499,0.0628,0.00356,0.13,0.922,120.029,226478,1
"4031","3RuP8h1SFy5oJtBMsJecbs",0.691,0.946,9,-4.099,1,0.0685,0.0306,1.22e-05,0.12,0.479,94.549,145000,1
"4032","4uxcMlrKDqXOsNMrqaOVd6",0.573,0.802,0,-5.087,1,0.0519,0.0231,4.04e-06,0.101,0.422,129.969,174840,1
"4033","3M0YwlWNPX8cfWQjYsXTpu",0.237,0.842,0,-4.05,0,0.093,0.00561,0.000882,0.294,0.602,89.744,178267,1
"4034","63ehhCuW7udU6NVfBQlpLJ",0.674,0.802,2,-7.667,1,0.0348,0.0105,0,0.106,0.693,128.738,228053,1
"4035","6R8EVVWaV2TeduUIvauZzi",0.733,0.676,5,-7.275,1,0.0438,0.0808,0.204,0.2,0.924,125.049,253439,1
"4036","3S0HgYaRFtzkteQ1OsIDhg",0.63,0.709,5,-8.15,0,0.0351,0.0491,0.00813,0.128,0.407,105.992,297787,1
"4037","304zvFNw3rjsxvnrWlVRTK",0.558,0.876,0,-5.119,1,0.0415,0.0086,1.17e-05,0.302,0.358,120.029,234907,1
"4038","6YQeOwMMAkB9MV9yMWmrjh",0.594,0.728,0,-6.917,1,0.0281,0.216,0.0881,0.124,0.687,137.97,264662,1
"4039","4b2Z3utmltDczUpSvOFGfh",0.758,0.574,10,-7.702,0,0.0471,0.173,0.000821,0.106,0.474,120.068,163625,1
"4040","5UKaekWw9wkPts9iORegbP",0.702,0.655,0,-4.764,1,0.0407,0.00251,0.0131,0.361,0.187,129.924,164200,1
"4041","6K4t31amVTZDgR3sKmwUJJ",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,1
"4042","5bYQM8TrQ6ur1SuEieE3pK",0.645,0.63,11,-7.066,1,0.0354,0.0253,0.000433,0.125,0.96,150.919,167853,1
"4043","6b53CQ9BwO64qX14FCbj0z",0.559,0.843,8,-5.292,1,0.0524,0.106,0,0.0663,0.713,90.942,174529,1
"4044","06kTlRa1DjTMYUyI793eN4",0.749,0.802,7,-6.461,1,0.0816,0.229,0,0.255,0.688,121.929,191779,1
"4045","15f8Cv8RXUlOOCIf2oaceN",0.616,0.597,8,-5.328,1,0.0415,0.686,0,0.104,0.362,165.508,224067,1
"4046","2Ud3deeqLAG988pfW0Kwcl",0.701,0.788,2,-5.611,1,0.0425,0.148,0.625,0.0977,0.795,142.584,462267,1
"4047","4zH4Cya0eAs9vFYKFNEUrH",0.41,0.554,11,-9.015,1,0.25,0.724,0.0847,0.084,0.661,71.2,342427,1
"4048","0QeI79sp1vS8L3JgpEO7mD",0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,280000,1
"4049","3xBGFVU2b2PV556Q3ebsQH",0.377,0.387,5,-11.688,1,0.029,0.89,0.427,0.108,0.644,149.126,209187,1
"4050","4N0gFEksrt48B0YZQpLjkG",0.665,0.521,2,-12.395,1,0.0872,0.434,0,0.21,0.766,120.287,215013,1
"4051","4cRPXadQRylHEWmQJ02fIc",0.642,0.675,5,-8.19,1,0.107,0.258,0.335,0.11,0.265,82.513,244173,1
"4052","7f9sC9fvtjYSZYOLSmKJlq",0.873,0.441,6,-12.393,0,0.0639,0.0286,0.0131,0.0479,0.687,99.118,228307,1
"4053","0bwx4zKADCP377Ffab5VMw",0.506,0.563,1,-9.274,1,0.0535,0.0645,0.593,0.149,0.0753,119.993,348538,1
"4054","5wgR9JuPd1sTYAtBbGBbWZ",0.894,0.438,3,-8.609,1,0.0482,0.219,0.492,0.0639,0.384,122.004,461033,1
"4055","0Ufyk7NhRKTRbb7BRcCTIj",0.643,0.509,6,-12.46,1,0.0911,0.56,0.00107,0.165,0.794,84.096,285773,1
"4056","5bgwqaRSS3M8WHWruHgSL5",0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,228600,1
"4057","1yPWL8hkTyZ9O5rnItYZ5V",0.621,0.377,8,-14.043,1,0.0339,0.808,0.146,0.232,0.788,97.09,328293,1
"4058","2N5zMZX7YeL1tico8oQxa9",0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,182066,1
"4059","1NjmSXMzvwoM3lHmDRcUfs",0.753,0.315,5,-7.458,1,0.0323,0.677,7.66e-05,0.129,0.524,109.613,303800,1
"4060","2hopb3OJKYhhZ6L4ca9pBp",0.723,0.955,4,-3.9,0,0.0562,0.0676,0.000281,0.139,0.966,79.505,235533,1
"4061","7f9sC9fvtjYSZYOLSmKJlq",0.873,0.441,6,-12.393,0,0.0639,0.0286,0.0131,0.0479,0.687,99.118,228307,1
"4062","1LeWIs2hP2r5yOQnVuYoI5",0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,151667,1
"4063","1UH4viviUjZnS9aWgPGrk0",0.507,0.0779,0,-12.099,1,0.0544,0.866,0.00275,0.108,0.326,70.808,204400,1
"4064","4r9FfsM0ScLb5GM9gsJwI7",0.516,0.817,6,-5.904,1,0.0558,0.16,1.71e-05,0.135,0.636,94.586,178333,1
"4065","4Hhv2vrOTy89HFRcjU3QOx",0.171,0.33,5,-9.699,1,0.0329,0.707,0.00381,0.302,0.315,174.431,182400,1
"4066","2OSfEYKhlSsLx6vn4O75RK",0.665,0.65,8,-6.116,1,0.031,0.457,0.00176,0.202,0.928,98.094,178493,1
"4067","0eEncOnmSHqnm1sgXsjUSA",0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,215093,1
"4068","6SMHgPgNkhe9lneNTbgtel",0.822,0.457,6,-10.937,1,0.235,0.214,0.000397,0.0766,0.73,99.16,307063,1
"4069","35U4PXL3W3XIkAjEUdhr36",0.782,0.622,2,-5.832,1,0.0411,0.288,0.53,0.58,0.921,106.022,368784,1
"4070","5VgcM58bybW45T2WgTdbeY",0.557,0.632,7,-11.072,1,0.111,0.442,2.24e-05,0.833,0.692,115.097,127800,1
"4071","7h2yhVxcZOGyQdOwD4Hu8J",0.793,0.428,4,-8.962,1,0.0319,0.108,0.000194,0.0701,0.582,108.942,258013,1
"4072","6t0fYRoZlM5kQ9qT19JnbZ",0.657,0.734,11,-6.817,0,0.075,0.649,0.299,0.215,0.914,176.033,239987,1
"4073","1BWsOxeMx83OrKGCV4gxly",0.711,0.576,7,-8.784,0,0.0305,0.648,0.00226,0.0528,0.645,120.116,178560,1
"4074","5O4erNlJ74PIF6kGol1ZrC",0.923,0.728,0,-8.518,1,0.101,0.363,0.000169,0.0941,0.751,103.299,237000,1
"4075","1VKsbTJ78G5bnfyoPz46LA",0.318,0.334,7,-9.267,0,0.0487,0.854,0,0.188,0.541,78.508,174000,1
"4076","21RDsw7wzUJNl2FbWTgEfJ",0.621,0.885,1,-6.826,1,0.0473,0.0418,0.492,0.133,0.554,109.727,227973,1
"4077","3rpeUtH3p22qBhJRpKxrW6",0.659,0.949,6,-4.682,1,0.105,0.123,0,0.133,0.512,92.025,229360,1
"4078","3RNyGLgSvmVRZ7xKUp8Wgd",0.754,0.449,4,-14.013,1,0.0615,0.724,0,0.162,0.973,82.751,211880,1
"4079","4ClZ3sibfn4x6mApsqNvyq",0.701,0.477,2,-15.382,1,0.0336,0.202,8.23e-05,0.12,0.964,122.202,175333,1
"4080","4hObp5bmIJ3PP3cKA9K9GY",0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,294400,1
"4081","6nRwc5GgNvBMkKaynhQzrm",0.841,0.571,5,-8.066,0,0.102,0.65,0.00033,0.0895,0.772,125.032,207547,1
"4082","5c7tO3OhDBA4CUkdGoKkI2",0.544,0.874,1,-5.108,1,0.0552,0.00506,0.000229,0.0782,0.635,158.128,162053,1
"4083","4PIVn5SSEfEe9nTxvn6cQe",0.572,0.447,3,-7.218,0,0.0438,0.756,0,0.104,0.549,175.918,210303,1
"4084","6FXNfYIY6iEeCKuIeSYWgg",0.705,0.758,9,-5.482,0,0.0506,0.142,0,0.109,0.569,107.965,215613,1
"4085","7JE96R5PJCWQ9Cm3JQXYuH",0.602,0.8,7,-5.91,1,0.0734,0.545,0,0.656,0.81,109.921,307760,1
"4086","4KcVVhAaHxqtX2ANt4b3tc",0.713,0.79,7,-4.602,0,0.0574,0.00339,0.000868,0.485,0.308,98.011,176561,1
"4087","28OYfRmzSABlULqjWhD0iu",0.436,0.733,0,-5.696,1,0.0326,0.00358,0.00149,0.0874,0.544,150.065,264040,1
"4088","1vZSnCXJtFGaCOfCWyXn0z",0.637,0.556,7,-7.625,1,0.0352,0.262,0.000444,0.105,0.176,120.021,246653,1
"4089","3WKg25vrbjJlkhsgl2W4p3",0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,220627,1
"4090","7BS72CMAHCX9b6MAfoeamG",0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,91.993,192200,1
"4091","4iKmlL8CCcgWPsJGJth7Xi",0.681,0.375,3,-7.236,1,0.0277,0.299,0,0.275,0.467,82.473,156933,1
"4092","1jQNuXoP9ppDtPbPqGibRA",0.753,0.719,1,-5.125,0,0.0347,0.00649,0.00115,0.0947,0.579,99.948,202933,1
"4093","4rsW3WCZBGwhHfJWuHRwyT",0.607,0.816,0,-6.02,1,0.0306,0.023,1.16e-05,0.136,0.355,121.029,210173,1
"4094","1ip2IGDWMrUmlaepEbWlL8",0.258,0.659,5,-5.903,0,0.0596,0.253,0,0.111,0.272,189.558,250267,1
"4095","48td6xvpokdYwvbl3JIiXP",0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,246027,1
"4096","3fKv2VStjZ03t8MiOun1T0",0.628,0.683,1,-3.758,1,0.0424,0.0264,1.43e-06,0.0992,0.262,115.833,223867,1
"4097","2Bs4jQEGMycglOfWPBqrVG",0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,228133,1
"4098","4p6llmWOfcNKYItgIoteBl",0.761,0.797,6,-5.17,1,0.033,0.045,0,0.149,0.509,101.937,171765,1
"4099","2vXwyfoHIHSCFCExJVjf9S",0.591,0.646,9,-8.926,0,0.0799,0.013,1.82e-05,0.459,0.53,84.05,229900,1
"4100","1PoaNKaTKhMJ7hpoPCCuWr",0.745,0.559,8,-8.578,0,0.112,0.182,0,0.0693,0.264,114.945,233739,1
"4101","539mfW3JF8g9JmXTzbqg4U",0.742,0.72,5,-8.604,0,0.0837,0.0791,0.0164,0.13,0.456,111.061,307794,1
"4102","7cMFjxhbXBpOlais7KMF3j",0.669,0.743,7,-11.488,1,0.0494,0.282,0.803,0.309,0.279,119.882,227867,1
"4103","5WwaKGBmg0TpG8mRQpksl2",0.721,0.792,8,-8.804,1,0.044,0.0717,0.898,0.106,0.408,122.037,249926,1
"4104","1SGVOqchDwrBehJIOnGuyT",0.708,0.636,2,-9.254,1,0.0379,0.264,0.0746,0.109,0.557,119.979,246962,1
"4105","6IvqrgSMMrmySzH6Fcnjv5",0.556,0.898,1,-5.465,1,0.0587,0.57,0.897,0.0951,0.127,125.99,359785,1
"4106","302hnuElKRTRr02COlZSJG",0.343,0.561,10,-8.738,0,0.0394,0.45,0.0251,0.0916,0.198,143.421,293750,1
"4107","13FD9OCoUAZYeuft5rQ6Ud",0.838,0.62,7,-7.189,0,0.038,0.251,0.0618,0.247,0.712,117.016,247160,1
"4108","3VY42CX63Kshy77EbM6Zrr",0.541,0.673,1,-9.246,1,0.042,0.0551,0.148,0.123,0.219,108.98,231804,1
"4109","5pq52GUy3XTTGN2vnwzCLm",0.684,0.482,7,-5.339,1,0.0346,0.0128,0.742,0.17,0.724,120.008,232000,1
"4110","4WMCllwqU4hot6yqJcxWoH",0.571,0.637,1,-5.423,1,0.0712,0.192,0.655,0.066,0.409,104.922,258286,1
"4111","2DoO0sn4SbUrz7Uay9ACTM",0.8,0.655,9,-8.877,0,0.0416,0.415,0.0074,0.0961,0.598,114.004,225263,1
"4112","4RKXPNzSNfrlgcCrksmauL",0.739,0.666,1,-8.169,0,0.21,0.0617,0.164,0.0934,0.666,122.144,197147,1
"4113","7xKjdvYaJ1tvwNXRTAZs78",0.621,0.762,5,-6.376,1,0.0328,0.106,2.71e-06,0.302,0.395,95.014,218936,1
"4114","6IGxxiSifipUlqId7cioWW",0.561,0.833,9,-5.933,1,0.0596,0.042,0.000318,0.103,0.149,111.992,189643,1
"4115","7tW2TN5ZDVxh1gGDcYOdix",0.786,0.612,10,-9.458,1,0.0548,0.0866,0.127,0.099,0.201,124.009,286937,1
"4116","2gVD16pngRtQdSbAdaAgFI",0.785,0.55,4,-5.748,0,0.0249,0.011,0.458,0.0922,0.707,99.981,243216,1
"4117","7nRgXWoPQDLYoinFlw0gqU",0.606,0.775,0,-6.038,0,0.04,0.0086,0.498,0.305,0.508,140.013,258547,1
"4118","4Bkdb7cuuTrgiM4ddtm2or",0.691,0.691,11,-9.265,0,0.0417,0.262,0.427,0.259,0.126,109.989,339627,1
"4119","7vebS6s97IPqq8U7z4cu1B",0.648,0.752,5,-9.1,1,0.0456,0.43,0.12,0.112,0.232,119.931,285005,1
"4120","5aYnVovaVlOZ3bxVfMJ7qd",0.68,0.696,5,-8.163,1,0.0363,0.197,0.837,0.241,0.038,119.999,422000,1
"4121","4ZFseyLstY6ZrXBzlXmuR0",0.834,0.613,11,-3.987,0,0.276,0.00849,6.61e-05,0.171,0.378,124.032,220645,1
"4122","5LfBJ57VtPQ9xIu68Mwvv0",0.763,0.778,11,-7.125,0,0.0371,0.000323,0.649,0.137,0.347,125.02,200117,1
"4123","5lEBksW3vntnNLDr2f5QUv",0.67,0.451,3,-9.59,1,0.113,0.452,3.04e-05,0.119,0.398,155.98,225493,1
"4124","1Lg9yEMx0KvstP1ZLHXBJX",0.633,0.63,9,-8.374,0,0.0311,0.00247,0.968,0.0663,0.668,123.993,298306,1
"4125","1ZyV4OfBLccvPHFd3kHNNT",0.654,0.648,7,-6.788,0,0.0292,0.0381,0.716,0.113,0.318,122.988,252942,1
"4126","47CAaly9JZ3kyXzZcXVfvw",0.643,0.882,1,-4.894,1,0.0372,0.000561,0.856,0.0689,0.194,123,376512,1
"4127","4ApmPo6H0bH7PExQV25LDh",0.611,0.571,2,-9.441,1,0.0317,0.0195,0.815,0.0988,0.039,123,304390,1
"4128","1GuM46m1SDdQExIKFedbMR",0.804,0.649,3,-5.742,0,0.0596,0.143,0.0639,0.336,0.207,95.009,192632,1
"4129","2RU67aiaESQ7t9D1xUJqBu",0.806,0.608,11,-7.57,0,0.0496,0.0178,0.314,0.13,0.561,122,286727,1
"4130","5iogKheqFC4DTFCy8i1LXh",0.823,0.822,6,-6.502,0,0.063,0.0338,0.272,0.0992,0.853,119.97,169360,1
"4131","2pE0CMK1fE3mfU0eEOHhKw",0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45e-06,0.126,0.338,173.829,191294,1
"4132","4kO7mrAPfqIrsKwUOK5BFx",0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,243960,1
"4133","2JGSZk5y65ZF79mtDz0o9r",0.633,0.884,9,-4.158,0,0.0369,0.00501,1.93e-05,0.134,0.448,111.98,264000,1
"4134","151euPGiYbCaSWblCKOkDx",0.583,0.59,2,-6.981,1,0.0486,0.00111,0.325,0.0506,0.318,156.012,297293,1
"4135","0hY72avNehvdV7YVBEH4oo",0.476,0.774,4,-6.999,1,0.0308,1.96e-05,0.00168,0.117,0.591,137.093,245813,1
"4136","6S0IRhCK4P0llKnIjivfGd",0.609,0.728,7,-5.859,1,0.0419,0.327,0.0851,0.0569,0.322,146.016,225360,1
"4137","7hDVYcQq6MxkdJGweuCtl9",0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379,1
"4138","25FJ3Wsiv3woan4iN0fzYd",0.703,0.489,2,-12.695,1,0.0461,0.225,0.906,0.0967,0.529,124.991,231672,1
"4139","2xxwYWQugnfmOZHKXc3yz7",0.483,0.882,9,-6.019,0,0.0666,0.00594,0.000776,0.561,0.536,148.038,259037,1
"4140","7piA9DxQTCKwxXWOOK7zXZ",0.807,0.749,0,-5.519,1,0.0833,0.00488,5.17e-06,0.439,0.664,118.008,209490,1
"4141","4TdVyEuoPO0xivBiXskuhP",0.588,0.713,4,-8.936,1,0.0356,0.0571,0.857,0.111,0.526,105.018,177888,1
"4142","08laHx8XXh8llSl5B6WM4s",0.542,0.754,10,-6.351,1,0.0552,0.00484,0.0161,0.0935,0.332,90.045,363382,1
"4143","2drEUEg0TYQR6dDEHkpuPE",0.546,0.859,1,-5.966,1,0.0306,0.00223,0.000947,0.0529,0.645,99.965,292267,1
"4144","0WpDeBJ22LcwF4QoERQOTv",0.894,0.61,4,-5.691,0,0.0487,0.0227,0.00744,0.102,0.78,136.64,60000,1
"4145","60y3oBiHHIlOzUFZRWP6Ak",0.808,0.805,1,-3.392,1,0.103,0.00113,0.0585,0.193,0.886,107.965,240758,1
"4146","51R2M1JgyFfRS3e6v5wCt3",0.68,0.594,6,-6.417,0,0.0688,0.469,0,0.431,0.774,85.04,149173,1
"4147","06aUc9BI9EjcKVKWtfhxOP",0.743,0.794,5,-6.088,1,0.172,0.0286,2.73e-05,0.108,0.908,125.681,213867,1
"4148","6b37xrsNCWYIUphFBazqD6",0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,239987,1
"4149","0PhL7aecZxj0wLXIdjmNft",0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,195105,1
"4150","7fp41IDi1dqARoX0Nuvz5O",0.881,0.639,7,-5.393,1,0.0448,0.79,0,0.233,0.864,112.645,153413,1
"4151","3850dYVgOFIXJh5U4BFEWH",0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,1
"4152","7DD1ojeTUwnW65g5QuZw7X",0.668,0.678,9,-10.317,0,0.056,0.00293,0,0.265,0.657,120.029,261173,1
"4153","7r5bS08R8d0jZuDZutVeHQ",0.744,0.495,10,-9.615,1,0.0402,0.0162,0.00825,0.177,0.53,119.541,294347,1
"4154","68rRbbwmXydDOqhArVTFTX",0.6,0.877,5,-4.351,1,0.165,0.00213,0,0.413,0.55,133.998,203973,1
"4155","7mitXLIMCflkhZiD34uEQI",0.751,0.736,5,-4.168,0,0.156,0.0206,0,0.265,0.352,130.014,262147,1
"4156","7N3PAbqfTjSEU1edb2tY8j",0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,241600,1
"4157","7sXTcibuNYugjjYNfgf2kY",0.71,0.625,0,-8.587,1,0.0402,0.489,0,0.439,0.814,107.618,193160,1
"4158","6vVfttX5GW1SsVxDedgQ8t",0.617,0.581,0,-14,0,0.048,0.557,0.000438,0.108,0.898,88.407,159493,1
"4159","1AhDOtG9vPSOmsWgNW0BEY",0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320,1
"4160","2H3ZUSE54pST4ubRd5FzFR",0.669,0.616,11,-10.776,0,0.033,0.482,0,0.179,0.818,130.037,151667,1
"4161","4t2euPkyLUs5n5j1HDZ2Tr",0.733,0.795,1,-7.224,0,0.0249,0.0266,0.000948,0.083,0.892,109.122,212253,1
"4162","1xPSDf8z4dH46gkvlLtvDO",0.617,0.533,3,-11.516,0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,244707,1
"4163","53pZ8y3yMYUNpclGwIufu0",0.791,0.86,2,-8.282,1,0.0451,0.118,0.105,0.0612,0.906,122.298,255760,1
"4164","40NRm1ZLvZpUSCUXAGGZ8J",0.598,0.673,2,-10.431,1,0.0693,0.0422,6.84e-05,0.289,0.59,102.035,197693,1
"4165","300zfRaCgTmEm5Eqe3HqZZ",0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384,240800,1
"4166","4Y6cDd4EPHcEbiUKdyvNwM",0.923,0.679,8,-14.019,1,0.0888,0.428,0.000131,0.0908,0.965,103.017,251293,1
"4167","2c3sKqWYVJ0NsE3elgRhKH",0.809,0.965,0,-3.947,1,0.0427,0.177,0,0.0577,0.672,130.103,215432,1
"4168","0Ph6L4l8dYUuXFmb71Ajnd",0.425,0.954,1,-3.756,0,0.0476,0.00411,0,0.0555,0.933,178.043,243160,1
"4169","3UCDrOA37BBdcExyIpN3Xj",0.783,0.976,7,-4.38,0,0.0431,0.156,0.000311,0.364,0.807,127.991,284427,1
"4170","4cdOa74e9tBGA6FaVT5mgc",0.88,0.633,7,-6.331,1,0.061,0.219,3.87e-05,0.0609,0.97,110.864,212907,1
"4171","6pyzBTIjcO2AMkKE6x2Otb",0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373,1
"4172","2HHtWyy5CgaQbC7XSoOb0e",0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773,1
"4173","0c3STgWBihlQ0NDYNibF2S",0.833,0.941,2,-5.961,1,0.105,0.497,0,0.0572,0.685,117.889,214107,1
